,Unnamed: 0,tower,lat,lon,orbit,scene,tile,time_UTC,date_UTC,time_solar,product,NDVI,NDVI-UQ,albedo,albedo-UQ,BESSinst,ESI,ESIdaily,ESIdailyUncertainty,ETdaily,ETdailyUncertainty,ETinstUncertainty,EmisWB,GPP,LST,LST_err,MOD16inst,PET,PTJPLSMcanopy,PTJPLSMinst,PTJPLSMinterception,PTJPLSMsoil,RH,Rg,Rn,SM,STICcanopy,STICinst,Ta,WUE,elevation_m,radiance_1,radiance_2,radiance_3,radiance_4,radiance_5,view_zenith,elevation_km,doy,AOT,COT,vapor_gccm,ozone_cm,SZA,KG,Ra,UV,VIS,NIR,VISdiff,NIRdiff,VISdir,NIRdir,tm,puv,pvis,pnir,fduv,fdvis,fdnir
0,0,US-ALQ,46.0308,-89.6067,5391,8,15TYM,2019-06-18 00:00:00,2019-06-18,2019-06-17 18:01:34.392,L2T_STARS,0.7092874,0.014853659,0.057465833,0.0150839435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,,,,,,,,,,,,,,,,,,,,,
1,1,US-ALQ,46.0308,-89.6067,7055,8,15TYM,2019-10-03 00:00:00,2019-10-03,2019-10-02 18:01:34.392,L2T_STARS,0.0,0.13,0.1032758,0.12920567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276,,,,,,,,,,,,,,,,,,,,,
2,2,US-ALQ,46.0308,-89.6067,11771,4,15TYM,2020-08-03 00:00:00,2020-08-03,2020-08-02 18:01:34.392,L2T_STARS,0.0,0.13,0.1395908,0.12938955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216,,,,,,,,,,,,,,,,,,,,,
3,3,US-ALQ,46.0308,-89.6067,11862,7,15TYM,2020-08-08 00:00:00,2020-08-08,2020-08-07 18:01:34.392,L2T_STARS,0.8110213,0.02009991,0.05017828,0.020070072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,,,,,,,,,,,,,,,,,,,,,
4,4,US-ALQ,46.0308,-89.6067,11890,9,15TYM,2020-08-10 00:00:00,2020-08-10,2020-08-09 18:01:34.392,L2T_STARS,0.0,0.13,0.11913616,0.12945704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223,,,,,,,,,,,,,,,,,,,,,
5,6,US-ALQ,46.0308,-89.6067,12274,4,15TYM,2020-09-04 00:00:00,2020-09-04,2020-09-03 18:01:34.392,L2T_STARS,0.0,0.13,0.11059327,0.1293777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248,,,,,,,,,,,,,,,,,,,,,
6,13,US-Ha2,42.5393,-72.1779,9147,9,18TYN,2020-02-15 00:00:00,2020-02-15,2020-02-14 19:11:17.304,L2T_STARS,0.7332374,9.9859906e-05,0.02515907,9.9923134e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,0.0498620122671127,0.0,0.1546280235052108,0.4046096205711365,112.01908408555556,4.0,0.0,,,,,,,,,,,,,,
7,14,US-Ha2,42.5393,-72.1779,9159,9,18TYN,2020-02-16 00:00:00,2020-02-16,2020-02-15 19:11:17.304,L2T_STARS,0.6960487,0.0050468245,0.025158295,0.00509992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,0.0914994180202484,0.404814600944519,0.316206157207489,0.3173243403434753,111.79666476664616,4.0,0.0,,,,,,,,,,,,,,
8,15,US-Ha2,42.5393,-72.1779,9208,8,18TYN,2020-02-19 00:00:00,2020-02-19,2020-02-18 19:11:17.304,L2T_STARS,0.67630565,0.01975182,0.025155554,0.02009991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0.2140639573335647,109.4995574951172,1.9045460224151611,0.3435297310352325,111.11306775579524,4.0,0.0,,,,,,,,,,,,,,
9,16,US-Ha2,42.5393,-72.1779,9220,7,18TYN,2020-02-20 00:00:00,2020-02-20,2020-02-19 19:11:17.304,L2T_STARS,0.6778135,0.024649804,0.025154466,0.025099905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,0.0547299087047576,-0.0111299930140376,0.3320913314819336,0.3576120138168335,110.87999577570578,4.0,0.0,,,,,,,,,,,,,,
10,17,US-Ha2,42.5393,-72.1779,9254,9,18TYN,2020-02-22 00:00:00,2020-02-22,2020-02-21 19:11:17.304,L2T_STARS,0.7163455,9.985982e-05,0.027716992,9.9923134e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,0.0881947949528694,-0.003143185051158,0.4182121157646179,0.3717343211174011,110.4064818988766,4.0,0.0,,,,,,,,,,,,,,
11,18,US-Ha2,42.5393,-72.1779,9330,8,18TYN,2020-02-27 00:00:00,2020-02-27,2020-02-26 19:11:17.304,L2T_STARS,0.7096438,0.025046814,0.02771192,0.025099905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,0.2570236325263977,13.69576644897461,1.3285701274871826,0.3116158545017242,109.183201979007,4.0,0.0,,,,,,,,,,,,,,
12,21,US-Ha2,42.5393,-72.1779,9437,9,18TYN,2020-03-05 00:00:00,2020-03-05,2020-03-04 19:11:17.304,L2T_STARS,0.6670218,0.12740918,0.10184363,0.12947372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,0.1424759030342102,1.2431516647338867,0.6559637784957886,0.4063998460769653,107.390830472583,4.0,0.0,,,,,,,,,,,,,,
13,22,US-Ha2,42.5393,-72.1779,9452,8,18TYN,2020-03-06 00:00:00,2020-03-06,2020-03-05 19:11:17.304,L2T_STARS,0.668703,0.1274091,0.10122571,0.1294987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,0.0651329085230827,-0.0003549556713551,0.5446990132331848,0.3567114174365997,107.12852693199385,4.0,0.0,,,,,,,,,,,,,,
14,23,US-Ha2,42.5393,-72.1779,9483,8,18TYN,2020-03-08 00:00:00,2020-03-08,2020-03-07 19:11:17.304,L2T_STARS,0.67060715,0.12740909,0.099841096,0.12954855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,0.0591175928711891,-0.0009989324025809,0.3332490921020508,0.4077669680118561,106.6000163817653,4.0,0.0,,,,,,,,,,,,,,
15,27,US-Ha2,42.5393,-72.1779,10047,9,18TYN,2020-04-13 00:00:00,2020-04-13,2020-04-12 19:11:17.304,L2T_STARS,0.64977056,0.12740918,0.10231476,0.12938955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,0.206136018037796,12.244152069091797,1.5772850513458252,0.3519338369369507,96.88871999557172,4.0,0.0,,,,,,,,,,,,,,
16,28,US-Ha2,42.5393,-72.1779,10062,10,18TYN,2020-04-14 00:00:00,2020-04-14,2020-04-13 19:11:17.304,L2T_STARS,0.64581144,0.1274091,0.10502759,0.12938063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,0.3376059830188751,43.870269775390625,1.9867260456085205,0.3165605366230011,96.6319406998543,4.0,0.0,,,,,,,,,,,,,,
17,29,US-Ha2,42.5393,-72.1779,10108,9,18TYN,2020-04-17 00:00:00,2020-04-17,2020-04-16 19:11:17.304,L2T_STARS,0.6473589,0.12740909,0.10656494,0.12942868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,0.0851492434740066,0.5908205509185791,0.4799963533878326,0.435228943824768,95.87176008471477,4.0,0.0,,,,,,,,,,,,,,
18,30,US-Ha2,42.5393,-72.1779,10150,9,18TYN,2020-04-20 00:00:00,2020-04-20,2020-04-19 19:11:17.304,L2T_STARS,0.7082878,0.005060257,0.0364383,0.0050959866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,0.237341970205307,3.0020275115966797,1.4754934310913086,0.37161785364151,95.12833440171975,4.0,0.0,,,,,,,,,,,,,,
19,31,US-Ha2,42.5393,-72.1779,10184,9,18TYN,2020-04-22 00:00:00,2020-04-22,2020-04-21 19:11:17.304,L2T_STARS,0.71217924,0.014893864,0.040638443,0.015071269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,0.1317415833473205,1.3060853481292725,0.877193808555603,0.4109037518501282,94.6429834081426,4.0,0.0,,,,,,,,,,,,,,
20,32,US-Ha2,42.5393,-72.1779,10291,8,18TYN,2020-04-29 00:00:00,2020-04-29,2020-04-28 19:11:17.304,L2T_STARS,0.644484,0.12740909,0.10375236,0.12937629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,0.0920215621590614,0.9305731058120728,0.9919843673706056,0.3849387168884277,93.01786017696004,4.0,0.0,,,,,,,,,,,,,,
21,33,US-Ha2,42.5393,-72.1779,10352,9,18TYN,2020-05-03 00:00:00,2020-05-03,2020-05-02 19:11:17.304,L2T_STARS,0.73797673,0.0050468245,0.07705091,0.0050945436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,0.1074835807085037,2.628000259399414,1.590333342552185,0.3278409540653229,92.1472573426848,4.0,0.0,,,,,,,,,,,,,,
22,34,US-Ha2,42.5393,-72.1779,10428,8,18TYN,2020-05-08 00:00:00,2020-05-08,2020-05-07 19:11:17.304,L2T_STARS,0.7591188,0.014853659,0.070213795,0.015059215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,0.092867188155651,15.244481086730955,1.10095477104187,0.3768639266490936,91.12648546912142,4.0,0.0,,,,,,,,,,,,,,
23,35,US-Ha2,42.5393,-72.1779,10474,9,18TYN,2020-05-11 00:00:00,2020-05-11,2020-05-10 19:11:17.304,L2T_STARS,0.68576896,0.12740909,0.10455524,0.12937629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,0.2266558706760406,5.45662784576416,1.280821442604065,0.4108546376228332,90.5531413249012,4.0,0.0,,,,,,,,,,,,,,
24,36,US-Ha2,42.5393,-72.1779,10684,7,18TYN,2020-05-24 00:00:00,2020-05-24,2020-05-23 19:11:17.304,L2T_STARS,0.814637,0.009952472,0.08179149,0.010098076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,0.0943385139107704,0.0012606707168743,1.9106597900390625,0.3176257908344269,88.45177539985272,4.0,35.081858982424485,,,,,,,,,,,,,,
25,38,US-Ha2,42.5393,-72.1779,10867,7,18TYN,2020-06-05 00:00:00,2020-06-05,2020-06-04 19:11:17.304,L2T_STARS,0.8685838,0.12751114,0.15547186,0.1293777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,0.1034726649522781,8.806110382080078,2.5797762870788574,0.3084611892700195,87.13777726188864,4.0,64.60335225682363,,,,,,,,,,,,,,
26,39,US-Ha2,42.5393,-72.1779,10901,9,18TYN,2020-06-07 00:00:00,2020-06-07,2020-06-06 19:11:17.304,L2T_STARS,0.8956968,0.005077261,0.057201255,0.005095891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,0.1173234581947326,3.637422561645508,2.11373233795166,0.3193502128124237,86.9825637121981,4.0,68.07088034461704,,,,,,,,,,,,,,
27,40,US-Ha2,42.5393,-72.1779,10962,9,18TYN,2020-06-11 00:00:00,2020-06-11,2020-06-10 19:11:17.304,L2T_STARS,0.9155635,0.024798082,0.06997995,0.025036665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,0.3009732365608215,10.26534938812256,3.621737003326416,0.2819006443023681,86.72905212095039,4.0,73.7213911924331,,,,,,,,,,,,,,
28,41,US-Ha2,42.5393,-72.1779,11023,9,18TYN,2020-06-15 00:00:00,2020-06-15,2020-06-14 19:11:17.304,L2T_STARS,0.9022681,0.12740909,0.18984164,0.12922111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,0.1089023649692535,19.44397735595703,1.6884437799453735,0.3453682959079742,86.55259097907357,4.0,77.63978016918117,,,,,,,,,,,,,,
29,42,US-Ha2,42.5393,-72.1779,11069,8,18TYN,2020-06-18 00:00:00,2020-06-18,2020-06-17 19:11:17.304,L2T_STARS,0.90029097,0.009954275,0.115091234,0.010082393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,0.0504743196070194,0.0387958772480487,1.4941413402557373,0.3338151276111603,86.47142400839097,4.0,79.43209118495886,,,,,,,,,,,,,,
30,43,US-Ha2,42.5393,-72.1779,11084,9,18TYN,2020-06-19 00:00:00,2020-06-19,2020-06-18 19:11:17.304,L2T_STARS,0.90262717,0.014853659,0.12387139,0.015060184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171,0.0662656873464584,15.98914623260498,3.4774329662323,0.3149583339691162,86.4541724132588,4.0,79.81033889450345,,,,,,,,,,,,,,
31,44,US-Ha2,42.5393,-72.1779,11111,7,18TYN,2020-06-21 00:00:00,2020-06-21,2020-06-20 19:11:17.304,L2T_STARS,0.9041179,0.024649804,0.13302732,0.025010902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173,0.1434660851955413,24.729324340820312,3.479378461837769,0.3253084421157837,86.43440996399066,4.0,80.23764567145669,,,,,,,,,,,,,,
32,45,US-Ha2,42.5393,-72.1779,11130,8,18TYN,2020-06-22 00:00:00,2020-06-22,2020-06-21 19:11:17.304,L2T_STARS,0.88128084,9.985982e-05,0.052665044,9.991709e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174,0.1389223933219909,43.26383209228515,3.818675994873047,0.3170215487480163,86.43190407423221,4.0,80.28668843990847,,,,,,,,,,,,,,
33,46,US-Ha2,42.5393,-72.1779,11145,9,18TYN,2020-06-23 00:00:00,2020-06-23,2020-06-22 19:11:17.304,L2T_STARS,0.89397,0.0050468245,0.07113754,0.0050945436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,0.1239195019006729,22.45074462890625,3.6065444946289062,0.3173749446868896,86.43431524043191,4.0,80.22603630428735,,,,,,,,,,,,,,
34,47,US-Ha2,42.5393,-72.1779,11172,9,18TYN,2020-06-25 00:00:00,2020-06-25,2020-06-24 19:11:17.304,L2T_STARS,0.9051902,0.014853659,0.10961254,0.015059215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177,0.0809153541922569,1.539964199066162,2.1939456462860107,0.3137141168117523,86.45387792072722,4.0,79.77598633009629,,,,,,,,,,,,,,
35,48,US-Ha2,42.5393,-72.1779,11252,8,18TYN,2020-06-30 00:00:00,2020-06-30,2020-06-29 19:11:17.304,L2T_STARS,0.9174275,0.12751114,0.14588545,0.12938464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182,0.1630334854125976,22.66881561279297,3.601271867752075,0.345130443572998,86.5884464166513,4.0,76.74065877062377,,,,,,,,,,,,,,
36,49,US-Ha2,42.5393,-72.1779,11313,8,18TYN,2020-07-04 00:00:00,2020-07-04,2020-07-03 19:11:17.304,L2T_STARS,0.88104045,0.12795268,0.12842523,0.12952365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186,0.2984087765216827,67.89544677734375,3.856054782867432,0.3080978393554687,86.78338452388029,4.0,72.36479076457483,,,,,,,,,,,,,,
37,50,US-Ha2,42.5393,-72.1779,11328,9,18TYN,2020-07-05 00:00:00,2020-07-05,2020-07-04 19:11:17.304,L2T_STARS,0.0,0.13,0.12750697,0.12954855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187,0.1275612860918045,0.0029573822394013,2.787097215652466,0.3156665563583374,86.8440916608498,4.0,71.00331539438682,,,,,,,,,,,,,,
38,52,US-Ha2,42.5393,-72.1779,11645,7,18TYN,2020-07-25 00:00:00,2020-07-25,2020-07-24 19:11:17.304,L2T_STARS,0.9024982,0.12740909,0.13480766,0.12938955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,0.0973971635103225,0.4827753603458404,2.254345417022705,0.3221421539783478,89.01003552284529,4.0,22.347254218654154,,,,,,,,,,,,,,
39,53,US-Ha2,42.5393,-72.1779,11706,7,18TYN,2020-07-29 00:00:00,2020-07-29,2020-07-28 19:11:17.304,L2T_STARS,0.9033745,0.12761326,0.13086593,0.12939134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,0.0643142983317375,0.0235195718705654,2.659468412399292,0.3065185546875,89.64406442873387,4.0,8.04345546844031,,,,,,,,,,,,,,
40,54,US-Ha2,42.5393,-72.1779,11767,8,18TYN,2020-08-02 00:00:00,2020-08-02,2020-08-01 19:11:17.304,L2T_STARS,0.9057897,0.12629233,0.17287256,0.12895578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,0.0872487872838974,16.211172103881836,2.8254058361053467,0.2979400157928467,90.3374083179498,4.0,0.0,,,,,,,,,,,,,,
41,55,US-Ha2,42.5393,-72.1779,11782,8,18TYN,2020-08-03 00:00:00,2020-08-03,2020-08-02 19:11:17.304,L2T_STARS,0.9123344,0.12631902,0.17372371,0.12896502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216,0.3074488341808319,20.78306579589844,4.248384475708008,0.2937453091144562,90.5195717972907,4.0,0.0,,,,,,,,,,,,,,
42,56,US-Ha2,42.5393,-72.1779,11801,9,18TYN,2020-08-04 00:00:00,2020-08-04,2020-08-03 19:11:17.304,L2T_STARS,0.9202357,0.126361,0.17244896,0.12898092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217,0.0779217034578323,0.249389186501503,3.472557783126831,0.2873826920986175,90.7051447898792,4.0,0.0,,,,,,,,,,,,,,
43,57,US-Ha2,42.5393,-72.1779,11816,8,18TYN,2020-08-05 00:00:00,2020-08-05,2020-08-04 19:11:17.304,L2T_STARS,0.9185424,0.1264077,0.16670172,0.12900169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,0.2692638039588928,63.10755920410156,4.40435791015625,0.2762445211410522,90.89406529497174,4.0,0.0,,,,,,,,,,,,,,
44,58,US-Ha2,42.5393,-72.1779,11828,9,18TYN,2020-08-06 00:00:00,2020-08-06,2020-08-05 19:11:17.304,L2T_STARS,0.92586493,0.12740909,0.11818899,0.12937629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219,0.1264153867959976,0.6796939373016357,1.9357153177261353,0.2908640205860138,91.08627065740862,4.0,0.0,,,,,,,,,,,,,,
45,59,US-Ha2,42.5393,-72.1779,11862,11,18TYN,2020-08-08 00:00:00,2020-08-08,2020-08-07 19:11:17.304,L2T_STARS,0.93332154,0.12740909,0.11703958,0.12937629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,0.2001703381538391,12.56296730041504,3.5228257179260254,0.3032028079032898,91.48028229239156,4.0,0.0,,,,,,,,,,,,,,
46,60,US-Ha2,42.5393,-72.1779,11877,10,18TYN,2020-08-09 00:00:00,2020-08-09,2020-08-08 19:11:17.304,L2T_STARS,0.93291646,0.12751114,0.11712982,0.12937629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222,0.1255194097757339,-0.2996698021888733,2.940201997756958,0.3131527900695801,91.68196032598466,4.0,0.0,,,,,,,,,,,,,,
47,61,US-Ha2,42.5393,-72.1779,11889,9,18TYN,2020-08-10 00:00:00,2020-08-10,2020-08-09 19:11:17.304,L2T_STARS,0.93164396,0.12761326,0.11922149,0.12937629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223,0.2012852728366851,13.680046081542969,3.4249236583709717,0.3079285323619842,91.88666681206468,4.0,0.0,,,,,,,,,,,,,,
48,62,US-Ha2,42.5393,-72.1779,11904,8,18TYN,2020-08-11 00:00:00,2020-08-11,2020-08-10 19:11:17.304,L2T_STARS,0.9379851,0.12742561,0.124209605,0.12937629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224,0.154848501086235,13.461688041687012,3.722096920013428,0.306682139635086,92.09433638582368,4.0,0.0,,,,,,,,,,,,,,
49,63,US-Ha2,42.5393,-72.1779,11938,9,18TYN,2020-08-13 00:00:00,2020-08-13,2020-08-12 19:11:17.304,L2T_STARS,0.91348135,0.12740943,0.13160484,0.12937629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226,0.0789203345775604,-0.0380564220249652,2.6876957416534424,0.3007686734199524,92.5183011904223,4.0,0.0,,,,,,,,,,,,,,
50,64,US-Ha2,42.5393,-72.1779,11999,9,18TYN,2020-08-17 00:00:00,2020-08-17,2020-08-16 19:11:17.304,L2T_STARS,0.90455806,0.12740909,0.14179386,0.12937932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,0.3388264775276184,17.048276901245117,3.4287078380584717,0.2896641790866852,93.39886734711476,4.0,0.0,,,,,,,,,,,,,,
51,65,US-Ha2,42.5393,-72.1779,12011,9,18TYN,2020-08-18 00:00:00,2020-08-18,2020-08-17 19:11:17.304,L2T_STARS,0.9141232,0.12740909,0.14592555,0.1293775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231,0.1595123708248138,30.12273406982422,3.23388671875,0.3119892477989197,93.62541568086615,4.0,0.0,,,,,,,,,,,,,,
52,66,US-Ha2,42.5393,-72.1779,12045,8,18TYN,2020-08-20 00:00:00,2020-08-20,2020-08-19 19:11:17.304,L2T_STARS,0.90833116,0.12740909,0.1508014,0.12937665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,0.0605985708534717,29.491792678833008,2.085841417312622,0.3250710666179657,94.08572535044073,4.0,0.0,,,,,,,,,,,,,,
53,67,US-Ha2,42.5393,-72.1779,12087,7,18TYN,2020-08-23 00:00:00,2020-08-23,2020-08-22 19:11:17.304,L2T_STARS,0.90377074,0.12740909,0.16530684,0.12937629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236,0.1056612133979797,2.8076789379119873,2.781714916229248,0.3066505789756775,94.79319640344632,4.0,0.0,,,,,,,,,,,,,,
54,68,US-Ha2,42.5393,-72.1779,12106,6,18TYN,2020-08-24 00:00:00,2020-08-24,2020-08-23 19:11:17.304,L2T_STARS,0.9067495,0.12740909,0.16781825,0.12937629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237,0.1574747562408447,20.448883056640625,3.6106650829315186,0.3124488592147827,95.03328044385314,4.0,0.0,,,,,,,,,,,,,,
55,69,US-Ha2,42.5393,-72.1779,12121,10,18TYN,2020-08-25 00:00:00,2020-08-25,2020-08-24 19:11:17.304,L2T_STARS,0.9048988,0.12740909,0.17010252,0.12937629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,0.1339479088783264,12.861750602722168,3.34134292602539,0.3087256550788879,95.27537980213548,4.0,0.0,,,,,,,,,,,,,,
56,70,US-Ha2,42.5393,-72.1779,12167,9,18TYN,2020-08-28 00:00:00,2020-08-28,2020-08-27 19:11:17.304,L2T_STARS,0.8907377,0.12741055,0.16688636,0.12937629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241,0.9104353189468384,17.07076644897461,3.3959739208221436,0.2944883704185486,96.013078511468,4.0,0.0,,,,,,,,,,,,,,
57,71,US-Ha2,42.5393,-72.1779,12228,9,18TYN,2020-09-01 00:00:00,2020-09-01,2020-08-31 19:11:17.304,L2T_STARS,0.89561737,0.12740909,0.15232019,0.12938173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245,0.0615693181753158,1.407210350036621,1.7394405603408811,0.2850741147994995,97.0206908061212,4.0,0.0,,,,,,,,,,,,,,
58,72,US-Ha2,42.5393,-72.1779,12575,8,18TYN,2020-09-23 00:00:00,2020-09-23,2020-09-22 19:11:17.304,L2T_STARS,0.817574,0.12740909,0.13890025,0.12945704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267,0.3448554873466491,2.081972360610962,1.018378973007202,0.2929924130439758,102.86022333519028,4.0,0.0,,,,,,,,,,,,,,
59,74,US-Ha2,42.5393,-72.1779,12743,9,18TYN,2020-10-04 00:00:00,2020-10-04,2020-10-03 19:11:17.304,L2T_STARS,0.83036953,0.0050468245,0.032843072,0.00509992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,0.0805394202470779,0.3154704868793487,1.2209668159484863,0.2959953844547272,105.81062460036075,4.0,0.0,,,,,,,,,,,,,,
60,75,US-Ha2,42.5393,-72.1779,12758,8,18TYN,2020-10-05 00:00:00,2020-10-05,2020-10-04 19:11:17.304,L2T_STARS,0.81862456,0.009954275,0.03284198,0.010099917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,0.1895320117473602,1.3635624647140503,1.7240827083587646,0.2896422743797302,106.0749561322456,4.0,0.0,,,,,,,,,,,,,,
61,76,US-Ha2,42.5393,-72.1779,12804,9,18TYN,2020-10-08 00:00:00,2020-10-08,2020-10-07 19:11:17.304,L2T_STARS,0.7968255,0.024649804,0.08952055,0.025027996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282,0.0938874632120132,0.3492354452610016,1.7263551950454712,0.2923404574394226,106.86185536343324,4.0,0.0,,,,,,,,,,,,,,
62,77,US-Ha2,42.5393,-72.1779,12819,7,18TYN,2020-10-09 00:00:00,2020-10-09,2020-10-08 19:11:17.304,L2T_STARS,0.8425282,9.985982e-05,0.07297123,9.9918645e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283,0.040773905813694,1.683426603449334e-06,0.8115083575248718,0.286106139421463,107.1218760521678,4.0,0.0,,,,,,,,,,,,,,
63,78,US-Ha2,42.5393,-72.1779,12838,9,18TYN,2020-10-10 00:00:00,2020-10-10,2020-10-09 19:11:17.304,L2T_STARS,0.80582994,0.0050468245,0.08379275,0.005094545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,0.2746190428733825,5.493587493896484,1.6466271877288818,0.2833012640476227,107.38063334970832,4.0,0.0,,,,,,,,,,,,,,
64,79,US-Ha2,42.5393,-72.1779,12853,10,18TYN,2020-10-11 00:00:00,2020-10-11,2020-10-10 19:11:17.304,L2T_STARS,0.78512603,0.009954275,0.09696063,0.010079966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285,0.2575222253799438,0.7694270610809326,2.5596776008605957,0.2924710214138031,107.63805284110887,4.0,0.0,,,,,,,,,,,,,,
65,80,US-Ha2,42.5393,-72.1779,12880,8,18TYN,2020-10-13 00:00:00,2020-10-13,2020-10-12 19:11:17.304,L2T_STARS,0.77103764,0.01975182,0.11441328,0.020035574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287,0.168580025434494,12.94784927368164,2.5118141174316406,0.2774732410907745,108.14858060412084,4.0,0.0,,,,,,,,,,,,,,
66,81,US-Ha2,42.5393,-72.1779,12941,8,18TYN,2020-10-17 00:00:00,2020-10-17,2020-10-16 19:11:17.304,L2T_STARS,0.78525513,0.014853659,0.10905801,0.015059215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291,0.3125078082084656,81.82965087890625,2.6595425605773926,0.2724356651306152,109.15030771383684,4.0,0.0,,,,,,,,,,,,,,
67,82,US-Ha2,42.5393,-72.1779,12987,6,18TYN,2020-10-20 00:00:00,2020-10-20,2020-10-19 19:11:17.304,L2T_STARS,0.74930924,0.12761326,0.12947999,0.12942868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,0.2232363820075988,19.717723846435547,2.714082717895508,0.2881261706352234,109.8823534040554,4.0,0.0,,,,,,,,,,,,,,
68,83,US-Ha2,42.5393,-72.1779,13021,9,18TYN,2020-10-22 00:00:00,2020-10-22,2020-10-21 19:11:17.304,L2T_STARS,0.73806614,0.1278215,0.12304779,0.1294911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296,0.1623110771179199,8.86286449432373,2.725414752960205,0.3053974211215973,110.36011121794274,4.0,0.0,,,,,,,,,,,,,,
